drift_k,r2_train,complexity,regimes,mcc_test,hit_ratio,profit_factor,max_drawdown,mape_test,rho_residuos,ticker
2.5000000000000004,0.30139662912955467,6,1,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,14.85793141614788,0.9880385595901268,BTC-USD
2.6,0.30139662912955467,6,1,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,14.85793141614788,0.9880385595901268,BTC-USD
2.7,0.30139662912955467,6,1,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,14.85793141614788,0.9880385595901268,BTC-USD
2.8000000000000003,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
2.9000000000000004,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
3.0000000000000004,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
3.1,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
3.2,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
3.3000000000000003,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
3.4000000000000004,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
3.5000000000000004,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
3.6,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
3.7,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
3.8000000000000003,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
3.9000000000000004,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
4.0,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
4.1,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
4.2,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
4.3,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
4.3999999999999995,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
4.5,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
4.6,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
4.7,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
4.8,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
4.9,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
5.0,0.19719334618682005,5,0,0.11556103822713815,0.54,1.2722677431507348,0.28172725862079645,12.726266571961487,0.9839378642402578,BTC-USD
0.1,0.2780371632224886,6,37,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
0.2,0.5069844093853516,5,26,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,16.96452902048241,0.9796971996240497,ETH-USD
0.30000000000000004,0.4987339506468917,4,18,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,17.039540399779533,0.9799419785652317,ETH-USD
0.4,0.4987339506468917,4,16,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,17.039540399779533,0.9799419785652317,ETH-USD
0.5,0.4987542309437546,5,13,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,17.038515616272402,0.9799386218558803,ETH-USD
0.6,0.49885325968545124,5,9,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,17.035464807607784,0.9799286295278582,ETH-USD
0.7000000000000001,0.4854662191052177,5,5,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,17.423116133605653,0.9811809126613327,ETH-USD
0.8,0.48570250513187163,5,4,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,17.419064508701204,0.9811681286897538,ETH-USD
0.9,0.48570250513187163,5,4,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,17.419064508701204,0.9811681286897538,ETH-USD
1.0,0.4707547300413545,5,3,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,17.635280950120276,0.9818145102284593,ETH-USD
1.1,0.4707547300413545,5,2,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,17.635280950120276,0.9818145102284593,ETH-USD
1.2000000000000002,0.4707547300413545,5,2,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,17.635280950120276,0.9818145102284593,ETH-USD
1.3000000000000003,0.4707547300413545,5,2,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,17.635280950120276,0.9818145102284593,ETH-USD
1.4000000000000001,0.4707547300413545,5,2,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,17.635280950120276,0.9818145102284593,ETH-USD
1.5000000000000002,0.2908328012329247,6,1,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,16.548944409696116,0.9741285201989818,ETH-USD
1.6,0.2908328012329247,6,1,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,16.548944409696116,0.9741285201989818,ETH-USD
1.7000000000000002,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
1.8000000000000003,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
1.9000000000000001,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
2.0,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
2.1,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
2.2,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
2.3000000000000003,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
2.4000000000000004,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
2.5000000000000004,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
2.6,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
2.7,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
2.8000000000000003,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
2.9000000000000004,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
3.0000000000000004,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
3.1,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
3.2,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
3.3000000000000003,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
3.4000000000000004,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
3.5000000000000004,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
3.6,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
3.7,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
3.8000000000000003,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
3.9000000000000004,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
4.0,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
4.1,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
4.2,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
4.3,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
4.3999999999999995,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
4.5,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
4.6,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
4.7,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
4.8,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
4.9,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
5.0,0.2780371632224886,6,0,0.14020236069958125,0.54,1.350683313050354,0.3168767173113177,22.06993460267182,0.9678704307779994,ETH-USD
0.1,0.20822311124350779,6,38,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
0.2,0.20822311124350779,6,26,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
0.30000000000000004,0.20822311124350779,6,20,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
0.4,0.49961658940906956,5,16,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,26.45542791914799,0.9904338270670323,SOL-USD
0.5,0.4922254647091673,5,12,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,27.302484361448375,0.9908648500883063,SOL-USD
0.6,0.4922254647091673,5,9,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,27.302484361448375,0.9908648500883063,SOL-USD
0.7000000000000001,0.4922254647091673,5,5,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,27.302484361448375,0.9908648500883063,SOL-USD
0.8,0.35116668652859345,6,4,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,27.297154847350242,0.990894902990469,SOL-USD
0.9,0.2989828754527037,5,2,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,22.139225279875813,0.9877186561467248,SOL-USD
1.0,0.2989828754527037,5,2,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,22.139225279875813,0.9877186561467248,SOL-USD
1.1,0.2989828754527037,5,2,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,22.139225279875813,0.9877186561467248,SOL-USD
1.2000000000000002,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
1.3000000000000003,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
1.4000000000000001,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
1.5000000000000002,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
1.6,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
1.7000000000000002,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
1.8000000000000003,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
1.9000000000000001,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
2.0,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
2.1,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
2.2,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
2.3000000000000003,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
2.4000000000000004,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
2.5000000000000004,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
2.6,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
2.7,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
2.8000000000000003,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
2.9000000000000004,0.2996927996723551,6,1,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,21.987063536008904,0.9875806652199857,SOL-USD
3.0000000000000004,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
3.1,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
3.2,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
3.3000000000000003,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
3.4000000000000004,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
3.5000000000000004,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
3.6,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
3.7,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
3.8000000000000003,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
3.9000000000000004,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
4.0,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
4.1,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
4.2,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
4.3,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
4.3999999999999995,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
4.5,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
4.6,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
4.7,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
4.8,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
4.9,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
5.0,0.20822311124350779,6,0,0.1630820993431753,0.5666666666666667,1.4040840818684168,0.27541579293799784,13.805386905628056,0.9748430338258287,SOL-USD
0.1,0.1369914129546801,5,32,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
0.2,0.1369914129546801,5,25,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
0.30000000000000004,0.1369914129546801,5,20,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
0.4,0.1369914129546801,5,15,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
0.5,0.1369914129546801,5,13,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
0.6,0.1369914129546801,5,9,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
0.7000000000000001,0.1369914129546801,5,9,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
0.8,0.1369914129546801,5,6,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
0.9,0.5016838930738576,5,5,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,18.700803920320418,0.9743610120865756,XRP-USD
1.0,0.5016838930738576,5,5,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,18.700803920320418,0.9743610120865756,XRP-USD
1.1,0.5016838930738576,5,3,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,18.700803920320418,0.9743610120865756,XRP-USD
1.2000000000000002,0.4782866669569192,5,2,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,18.35390746980769,0.977842233530008,XRP-USD
1.3000000000000003,0.4782866669569192,5,2,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,18.35390746980769,0.977842233530008,XRP-USD
1.4000000000000001,0.4782866669569192,5,1,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,18.35390746980769,0.977842233530008,XRP-USD
1.5000000000000002,0.4782866669569192,5,1,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,18.35390746980769,0.977842233530008,XRP-USD
1.6,0.4788826807057742,5,1,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,18.35522787144111,0.9777899923857911,XRP-USD
1.7000000000000002,0.4792301171940675,5,1,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,18.355709916119274,0.977772595079144,XRP-USD
1.8000000000000003,0.4792301171940675,5,1,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,18.355709916119274,0.977772595079144,XRP-USD
1.9000000000000001,0.4792301171940675,5,1,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,18.355709916119274,0.977772595079144,XRP-USD
2.0,0.4792301171940675,5,1,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,18.355709916119274,0.977772595079144,XRP-USD
2.1,0.4792301171940675,5,1,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,18.355709916119274,0.977772595079144,XRP-USD
2.2,0.1369914129546801,5,0,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
2.3000000000000003,0.1369914129546801,5,0,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
2.4000000000000004,0.1369914129546801,5,0,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
2.5000000000000004,0.1369914129546801,5,0,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
2.6,0.1369914129546801,5,0,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
2.7,0.1369914129546801,5,0,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
2.8000000000000003,0.1369914129546801,5,0,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
2.9000000000000004,0.1369914129546801,5,0,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
3.0000000000000004,0.1369914129546801,5,0,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
3.1,0.1369914129546801,5,0,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
3.2,0.1369914129546801,5,0,0.1830291852041644,0.6266666666666667,1.412564746785568,0.27149941070698325,30.147190807411068,0.9550170839574201,XRP-USD
