spline_tol,cusum_h,drift_k,mean_fitness,std_fitness,penalized_fitness,universes_survived
0.006,4.0,0.7000000000000001,0.12724308690714678,0.007063849651562504,0.12017923725558427,4
0.005,1.0,2.3000000000000007,0.21844731653592434,0.09844196690548046,0.12000534963044387,6
0.006,1.0,2.3000000000000007,0.21236503726944078,0.09240338896786328,0.1199616483015775,7
0.004,13.0,0.1,0.15258804982442017,0.033798447219981244,0.11878960260443894,6
0.005,13.0,0.1,0.15256446540971144,0.03381169806326956,0.11875276734644188,6
0.006,13.0,0.1,0.15248623087230434,0.033843966682884356,0.11864226418941998,6
0.006,1.0,2.1000000000000005,0.18191523148331543,0.06735102718533026,0.11456420429798517,6
0.002,4.0,1.5000000000000004,0.23664782757852773,0.12477358878805521,0.11187423879047252,9
0.003,4.0,1.5000000000000004,0.23664189512326572,0.1247712412796759,0.11187065384358982,9
0.004,4.0,1.5000000000000004,0.23660183952327848,0.12483653807677174,0.11176530144650675,9
0.005,4.0,1.5000000000000004,0.23653628932025525,0.12490753586079513,0.11162875345946012,9
0.006,4.0,1.5000000000000004,0.2364876070440534,0.1249271419604272,0.11156046508362619,9
0.002,7.0,0.9000000000000001,0.2348952197416153,0.12349743892961593,0.11139778081199939,9
0.003,7.0,0.9000000000000001,0.2348788552028417,0.12350632271821746,0.11137253248462425,9
0.004,7.0,0.9000000000000001,0.2347072454611273,0.12366129410160634,0.11104595135952097,9
0.005,7.0,0.9000000000000001,0.23465395343174672,0.12369073891935173,0.11096321451239499,9
0.006,7.0,0.9000000000000001,0.23462259675475833,0.12368602711464177,0.11093656964011656,9
0.003,7.0,0.30000000000000004,0.1200054572703704,0.014222519921198544,0.10578293734917185,5
0.004,7.0,0.30000000000000004,0.12000455410859896,0.014222045789743018,0.10578250831885594,5
0.006,7.0,0.30000000000000004,0.1200003116058207,0.014217860032169653,0.10578245157365104,5
0.002,7.0,0.30000000000000004,0.1200076138196593,0.014227828195658515,0.10577978562400078,5
0.001,7.0,0.30000000000000004,0.12000728629465518,0.014228143766807177,0.10577914252784801,5
0.002,1.0,2.1000000000000005,0.17664683339634327,0.07228156435032328,0.10436526904601999,5
0.003,1.0,2.1000000000000005,0.176648915996813,0.07228458278776265,0.10436433320905036,5
0.001,1.0,2.1000000000000005,0.1766345064541064,0.07228985968059913,0.10434464677350726,5
0.004,1.0,2.1000000000000005,0.17660420590972775,0.0723602701358824,0.10424393577384534,5
0.005,1.0,2.1000000000000005,0.17652055200086464,0.07249738034919077,0.10402317165167387,5
0.005,7.0,0.30000000000000004,0.1145477901940772,0.01781572149080341,0.09673206870327378,6
0.002,16.0,0.30000000000000004,0.2099699384347488,0.11578319566651056,0.09418674276823823,9
0.003,16.0,0.30000000000000004,0.20996931331122648,0.11578370598269778,0.0941856073285287,9
0.001,16.0,0.30000000000000004,0.20995945730880755,0.11579391254765094,0.09416554476115661,9
0.004,16.0,0.30000000000000004,0.20992020171833864,0.11584428071524826,0.09407592100309038,9
0.005,16.0,0.30000000000000004,0.2098609149924829,0.11591802517878243,0.09394288981370048,9
0.006,16.0,0.30000000000000004,0.20984405818614343,0.11594227059102666,0.09390178759511678,9
0.003,10.0,0.1,0.09493965002258846,0.0026067194743239256,0.09233293054826454,4
0.004,10.0,0.1,0.09493948407304602,0.0026069528343589405,0.09233253123868708,4
0.002,10.0,0.1,0.09493771223346205,0.002606834645398943,0.0923308775880631,4
0.001,10.0,0.1,0.09493735915945022,0.002607341783715188,0.09233001737573503,4
0.006,10.0,0.1,0.09909070716273742,0.008625178837366798,0.09046552832537062,5
0.005,10.0,0.1,0.09291425195987023,0.0046705693613876675,0.08824368259848256,5
0.005,1.0,1.7000000000000004,0.1063184111685267,0.024380651782541608,0.08193775938598509,7
0.002,1.0,2.7000000000000006,0.20269786075617283,0.12398102465390723,0.0787168361022656,9
0.003,1.0,2.7000000000000006,0.20268225337723203,0.12399175077639134,0.07869050260084069,9
0.001,1.0,2.7000000000000006,0.20265274840639813,0.12399580951669642,0.07865693888970171,9
0.004,1.0,2.7000000000000006,0.2024995101422581,0.12409940991832721,0.07840010022393087,9
0.005,1.0,2.7000000000000006,0.20245976053913595,0.12412037194551102,0.07833938859362492,9
0.006,1.0,2.7000000000000006,0.20244980741414725,0.12413057458713052,0.07831923282701674,9
0.001,1.0,1.7000000000000004,0.10325795469477221,0.025051486431131073,0.07820646826364114,6
0.002,1.0,1.7000000000000004,0.10326578893172307,0.025063257151745583,0.07820253177997749,6
0.003,1.0,1.7000000000000004,0.10326610552214706,0.02506367415834432,0.07820243136380274,6
0.004,1.0,1.7000000000000004,0.10326502190290436,0.025063956081368913,0.07820106582153545,6
0.006,1.0,1.7000000000000004,0.10326260994684826,0.025063910437663088,0.07819869950918518,6
0.001,1.0,2.5000000000000004,0.19794582469904942,0.12368651229513897,0.07425931240391045,8
0.002,1.0,2.5000000000000004,0.19795195293027879,0.12369289519581496,0.07425905773446383,8
0.003,1.0,2.5000000000000004,0.19795184813387473,0.12369634787482302,0.07425550025905171,8
0.004,1.0,2.5000000000000004,0.1979130169235797,0.12374088254057693,0.07417213438300278,8
0.005,1.0,2.5000000000000004,0.1978483692322362,0.12381529346006664,0.07403307577216955,8
0.006,1.0,2.5000000000000004,0.19781475618263322,0.12385991792175526,0.07395483826087797,8
0.002,28.0,0.1,0.2006118561923896,0.12683305246541254,0.07377880372697707,9
0.003,28.0,0.1,0.2005982346936664,0.12684055874120861,0.07375767595245777,9
0.004,28.0,0.1,0.2004189368154145,0.12694144905739496,0.07347748775801954,9
0.005,28.0,0.1,0.20037618694416873,0.12696453751598039,0.07341164942818834,9
0.006,28.0,0.1,0.2003694594987644,0.12696993603161255,0.07339952346715184,9
0.002,10.0,0.9000000000000001,0.1965497167761308,0.12328646705150839,0.07326324972462242,10
0.002,13.0,0.7000000000000001,0.1965497167761308,0.12328646705150839,0.07326324972462242,10
0.003,10.0,0.9000000000000001,0.1965364972621713,0.12329262836224028,0.07324386889993101,10
0.003,13.0,0.7000000000000001,0.1965364972621713,0.12329262836224028,0.07324386889993101,10
0.003,19.0,0.5000000000000001,0.19640500925777885,0.12320846623595144,0.0731965430218274,10
0.003,16.0,0.7000000000000001,0.19636441454448084,0.12318272616958056,0.07318168837490027,10
0.003,25.0,0.30000000000000004,0.19636441454448084,0.12318272616958056,0.07318168837490027,10
0.004,13.0,0.7000000000000001,0.19638156606304424,0.1233861405669555,0.07299542549608874,10
0.004,10.0,0.9000000000000001,0.19638156606304424,0.1233861405669555,0.07299542549608874,10
0.004,19.0,0.5000000000000001,0.19624983287248302,0.123301729509912,0.07294810336257102,10
0.005,13.0,0.7000000000000001,0.19633488124546955,0.12339923656807728,0.07293564467739228,10
0.005,10.0,0.9000000000000001,0.19633488124546955,0.12339923656807728,0.07293564467739228,10
0.004,25.0,0.30000000000000004,0.19620929994545958,0.12327600036490317,0.0729332995805564,10
0.004,16.0,0.7000000000000001,0.19620929994545958,0.12327600036490317,0.0729332995805564,10
0.006,13.0,0.7000000000000001,0.19630609569412863,0.12338470690284888,0.07292138879127975,10
0.006,10.0,0.9000000000000001,0.19630609569412863,0.12338470690284888,0.07292138879127975,10
0.005,19.0,0.5000000000000001,0.19620311438983903,0.12331476714827067,0.07288834724156837,10
0.006,19.0,0.5000000000000001,0.1961742779405282,0.12330016957770286,0.07287410836282533,10
0.005,16.0,0.7000000000000001,0.1961625845513832,0.12328902865464338,0.07287355589673981,10
0.005,25.0,0.30000000000000004,0.1961625845513832,0.12328902865464338,0.07287355589673981,10
0.006,25.0,0.30000000000000004,0.19613375309125766,0.12327442349109967,0.072859329600158,10
0.006,16.0,0.7000000000000001,0.19613375309125766,0.12327442349109967,0.072859329600158,10
0.002,22.0,0.30000000000000004,0.1950888749881249,0.12241962199873961,0.0726692529893853,10
0.002,16.0,0.5000000000000001,0.19508658724155506,0.12241838270797135,0.0726682045335837,10
0.003,22.0,0.30000000000000004,0.195075595030478,0.12242569868091628,0.07264989634956172,10
0.003,16.0,0.5000000000000001,0.1950733976646109,0.12242450826823227,0.07264888939637863,10
0.004,22.0,0.30000000000000004,0.194920983506586,0.12251829305837922,0.07240269044820677,10
0.004,16.0,0.5000000000000001,0.19491851126252283,0.12251695174347728,0.07240155951904555,10
0.005,22.0,0.30000000000000004,0.19487428166421628,0.12253096039665623,0.07234332126756005,10
0.005,16.0,0.5000000000000001,0.1948718513765781,0.12252964112869898,0.07234221024787911,10
0.006,22.0,0.30000000000000004,0.19484546229148375,0.12251602443663777,0.07232943785484598,10
0.006,16.0,0.5000000000000001,0.194843097092789,0.12251473988429067,0.07232835720849833,10
0.001,4.0,1.5000000000000004,0.20550848867152316,0.13890380231245314,0.06660468635907002,9
0.001,7.0,0.9000000000000001,0.20371449476032544,0.13739440754184384,0.0663200872184816,9
0.002,25.0,0.1,0.1887165391274801,0.12447866498842633,0.06423787413905377,8
0.003,25.0,0.1,0.1887012173331048,0.12448403470875796,0.06421718262434684,8
0.004,25.0,0.1,0.18849853647474102,0.12458129021239488,0.06391724626234614,8
0.005,25.0,0.1,0.18845089010348187,0.12460107369115717,0.0638498164123247,8
0.006,25.0,0.1,0.18844127040552167,0.1246067937480078,0.06383447665751386,8
0.005,4.0,0.5000000000000001,0.07237345220771256,0.010666042413672507,0.061707409794040054,6
0.003,4.0,0.5000000000000001,0.07276850016538891,0.011644057719276435,0.061124442446112474,5
0.004,4.0,0.5000000000000001,0.07276909666103279,0.01164510483676308,0.06112399182426971,5
0.002,4.0,0.5000000000000001,0.07276944811422001,0.011645804759576588,0.06112364335464342,5
0.001,4.0,0.5000000000000001,0.07277020110889776,0.011647702083998736,0.061122499024899024,5
0.006,4.0,0.5000000000000001,0.07276577269136862,0.01164363553536918,0.06112213715599944,5
0.002,19.0,0.5000000000000001,0.18771935767917985,0.12691981625338067,0.060799541425799186,9
0.002,25.0,0.30000000000000004,0.18771935767917985,0.12691981625338067,0.060799541425799186,9
0.002,16.0,0.7000000000000001,0.18771935767917985,0.12691981625338067,0.060799541425799186,9
0.002,13.0,0.5000000000000001,0.18010299797615495,0.11967960137933673,0.060423396596818224,9
0.003,13.0,0.5000000000000001,0.1800891182910176,0.11968536927791856,0.06040374901309903,9
0.004,13.0,0.5000000000000001,0.17990998167944222,0.11976172117684661,0.06014826050259561,9
0.005,13.0,0.5000000000000001,0.1798672602767731,0.1197788874364916,0.06008837284028151,9
0.006,13.0,0.5000000000000001,0.17985953069232213,0.11978219730718227,0.06007733338513986,9
0.002,19.0,0.30000000000000004,0.18330411045357556,0.12353724879495212,0.05976686165862344,9
0.003,19.0,0.30000000000000004,0.1832906535359201,0.1235437331574065,0.05974692037851362,9
0.004,19.0,0.30000000000000004,0.18311150527540007,0.12362234601996101,0.05948915925543906,9
0.005,19.0,0.30000000000000004,0.18306876817213508,0.12364007530033501,0.05942869287180007,9
0.006,19.0,0.30000000000000004,0.18306172406209975,0.12364440738620586,0.059417316675893894,9
0.002,10.0,0.7000000000000001,0.17474872367600755,0.12117438532212656,0.05357433835388099,9
0.003,10.0,0.7000000000000001,0.1747314014987286,0.12118045449139675,0.053550947007331845,9
0.004,10.0,0.7000000000000001,0.1745592677383349,0.12125514049534117,0.05330412724299374,9
0.005,10.0,0.7000000000000001,0.17450744413156447,0.12126067671404094,0.05324676741752353,9
0.006,10.0,0.7000000000000001,0.17447447686575746,0.12123727950714298,0.05323719735861447,9
0.001,28.0,0.1,0.18262637738486381,0.13183817642739873,0.050788200957465085,10
0.002,28.0,2.3000000000000007,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,2.1000000000000005,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,4.9,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,4.7,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,4.500000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,4.300000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,1.1000000000000003,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,0.30000000000000004,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,0.7000000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,0.5000000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,1.9000000000000004,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,0.5000000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,0.7000000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,0.9000000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,1.1000000000000003,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,1.3000000000000003,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,1.5000000000000004,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,0.9000000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,1.7000000000000004,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,1.9000000000000004,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,2.3000000000000007,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,2.1000000000000005,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,2.7000000000000006,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,2.900000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,3.1000000000000005,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,2.5000000000000004,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,3.3000000000000007,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,3.500000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,1.0,3.500000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,2.3000000000000007,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,1.0,3.7000000000000006,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,1.3000000000000003,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,1.5000000000000004,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,1.7000000000000004,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,2.900000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,2.7000000000000006,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,2.5000000000000004,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,3.1000000000000005,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,3.900000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,4.1000000000000005,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,3.500000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,3.3000000000000007,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,4.500000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,4.300000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,4.9,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,4.7,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,19.0,3.7000000000000006,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,1.0,4.500000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,1.0,4.7,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,3.7000000000000006,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,3.3000000000000007,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,3.500000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,3.900000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,3.7000000000000006,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,4.300000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,4.500000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,4.7,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,4.1000000000000005,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,4.9,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,3.7000000000000006,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,3.900000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,25.0,4.1000000000000005,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,2.7000000000000006,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,2.900000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,3.1000000000000005,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,28.0,2.5000000000000004,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,1.3000000000000003,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,1.1000000000000003,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,0.9000000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,0.7000000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,0.5000000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,19.0,4.9,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,19.0,4.7,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,19.0,4.500000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,19.0,4.300000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,19.0,4.1000000000000005,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,19.0,3.900000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,4.0,2.900000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,4.0,2.7000000000000006,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,4.0,2.5000000000000004,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,4.0,2.3000000000000007,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,1.0,4.9,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,7.0,1.5000000000000004,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,7.0,1.7000000000000004,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,1.0,3.900000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,1.9000000000000004,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,2.1000000000000005,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,4.0,3.1000000000000005,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,4.0,3.3000000000000007,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,22.0,1.5000000000000004,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,4.0,3.7000000000000006,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,4.0,3.900000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,4.0,4.1000000000000005,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,4.0,4.300000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,4.0,4.500000000000001,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,4.0,4.7,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
0.002,4.0,4.9,0.17527473423581313,0.12606186439933947,0.04921286983647366,10
